Index Name,Date,Open,High,Low,Close
NIFTY 50,18-05-2023,18287.5,18297.2,18104.85,18129.95
NIFTY 50,17-05-2023,18300.45,18309,18115.35,18181.75
NIFTY 50,16-05-2023,18432.35,18432.35,18264.35,18286.5
NIFTY 50,15-05-2023,18339.3,18458.9,18287.9,18398.85
NIFTY 50,12-05-2023,18273.75,18342.75,18194.55,18314.8
NIFTY 50,11-05-2023,18357.8,18389.7,18270.4,18297
NIFTY 50,10-05-2023,18313.6,18326.75,18211.95,18315.1
NIFTY 50,09-05-2023,18303.4,18344.2,18229.65,18265.95
NIFTY 50,08-05-2023,18120.6,18286.95,18100.3,18264.4
NIFTY 50,05-05-2023,18117.3,18216.95,18055.45,18069
NIFTY 50,04-05-2023,18081,18267.45,18066.7,18255.8
NIFTY 50,03-05-2023,18113.8,18116.35,18042.4,18089.85
NIFTY 50,02-05-2023,18124.8,18180.25,18101.75,18147.65
NIFTY 50,28-04-2023,17950.4,18089.15,17885.3,18065
NIFTY 50,27-04-2023,17813.1,17931.6,17797.9,17915.05
NIFTY 50,26-04-2023,17767.3,17827.75,17711.2,17813.6
NIFTY 50,25-04-2023,17761.55,17807.45,17716.85,17769.25
NIFTY 50,24-04-2023,17707.55,17754.5,17612.5,17743.4
NIFTY 50,21-04-2023,17639.75,17663.2,17553.95,17624.05
NIFTY 50,20-04-2023,17638.6,17684.45,17584.35,17624.45
NIFTY 50,19-04-2023,17653.35,17666.15,17579.85,17618.75
NIFTY 50,18-04-2023,17766.6,17766.6,17610.2,17660.15
NIFTY 50,17-04-2023,17863,17863,17574.05,17706.85
NIFTY 50,13-04-2023,17807.3,17842.15,17729.65,17828
NIFTY 50,12-04-2023,17759.55,17825.75,17717.25,17812.4
NIFTY 50,11-04-2023,17704.8,17748.75,17655.15,17722.3
NIFTY 50,10-04-2023,17634.9,17694.1,17597.95,17624.05
NIFTY 50,06-04-2023,17533.85,17638.7,17502.85,17599.15
NIFTY 50,05-04-2023,17422.3,17570.55,17402.7,17557.05
NIFTY 50,03-04-2023,17427.95,17428.05,17312.75,17398.05
NIFTY 50,31-03-2023,17210.35,17381.6,17204.65,17359.75
NIFTY 50,29-03-2023,16977.3,17126.15,16940.6,17080.7
NIFTY 50,28-03-2023,17031.75,17061.75,16913.75,16951.7
NIFTY 50,27-03-2023,16984.3,17091,16918.55,16985.7
NIFTY 50,24-03-2023,17076.2,17109.45,16917.35,16945.05
NIFTY 50,23-03-2023,17097.4,17205.4,17045.3,17076.9
NIFTY 50,22-03-2023,17177.45,17207.25,17107.85,17151.9
NIFTY 50,21-03-2023,17060.4,17127.7,17016,17107.5
NIFTY 50,20-03-2023,17066.6,17066.6,16828.35,16988.4
NIFTY 50,17-03-2023,17111.8,17145.8,16958.15,17100.05
NIFTY 50,16-03-2023,16994.65,17062.45,16850.15,16985.6
NIFTY 50,15-03-2023,17166.45,17211.35,16938.9,16972.15
NIFTY 50,14-03-2023,17160.55,17224.65,16987.1,17043.3
NIFTY 50,13-03-2023,17421.9,17529.9,17113.45,17154.3
NIFTY 50,10-03-2023,17443.8,17451.5,17324.35,17412.9
NIFTY 50,09-03-2023,17772.05,17772.35,17573.6,17589.6
NIFTY 50,08-03-2023,17665.75,17766.5,17602.25,17754.4
NIFTY 50,06-03-2023,17680.35,17799.95,17671.95,17711.45
NIFTY 50,03-03-2023,17451.25,17644.75,17427.7,17594.35
NIFTY 50,02-03-2023,17421.5,17445.8,17306,17321.9
NIFTY 50,01-03-2023,17360.1,17467.75,17345.25,17450.9
NIFTY 50,28-02-2023,17383.25,17440.45,17255.2,17303.95
NIFTY 50,27-02-2023,17428.6,17451.6,17299,17392.7
NIFTY 50,24-02-2023,17591.35,17599.75,17421.8,17465.8
NIFTY 50,23-02-2023,17574.65,17620.05,17455.4,17511.25
NIFTY 50,22-02-2023,17755.35,17772.5,17529.45,17554.3
NIFTY 50,21-02-2023,17905.8,17924.9,17800.3,17826.7
NIFTY 50,20-02-2023,17965.55,18004.35,17818.4,17844.6
NIFTY 50,17-02-2023,17974.85,18034.25,17884.6,17944.2
NIFTY 50,16-02-2023,18094.75,18134.75,18000.65,18035.85
NIFTY 50,15-02-2023,17896.6,18034.1,17853.8,18015.85
NIFTY 50,14-02-2023,17840.35,17954.55,17800.05,17929.85
NIFTY 50,13-02-2023,17859.1,17880.7,17719.75,17770.9
NIFTY 50,10-02-2023,17847.55,17876.95,17801,17856.5
NIFTY 50,09-02-2023,17885.5,17916.9,17779.8,17893.45
NIFTY 50,08-02-2023,17750.3,17898.7,17744.15,17871.7
NIFTY 50,07-02-2023,17790.1,17811.15,17652.55,17721.5
NIFTY 50,06-02-2023,17818.55,17823.7,17698.35,17764.6
NIFTY 50,03-02-2023,17721.75,17870.3,17584.2,17854.05
NIFTY 50,02-02-2023,17517.1,17653.9,17445.95,17610.4
NIFTY 50,01-02-2023,17811.6,17972.2,17353.4,17616.3
NIFTY 50,31-01-2023,17731.45,17735.7,17537.55,17662.15
NIFTY 50,30-01-2023,17541.95,17709.15,17405.55,17648.95
NIFTY 50,27-01-2023,17877.2,17884.75,17493.55,17604.35
NIFTY 50,25-01-2023,18093.35,18100.6,17846.15,17891.95
NIFTY 50,24-01-2023,18183.95,18201.25,18078.65,18118.3
NIFTY 50,23-01-2023,18118.45,18162.6,18063.45,18118.55
NIFTY 50,20-01-2023,18115.6,18145.45,18016.2,18027.65
NIFTY 50,19-01-2023,18119.8,18155.2,18063.75,18107.85
NIFTY 50,18-01-2023,18074.3,18183.75,18032.45,18165.35
NIFTY 50,17-01-2023,17922.8,18072.05,17886.95,18053.3
NIFTY 50,16-01-2023,18033.15,18049.65,17853.65,17894.85
NIFTY 50,13-01-2023,17867.5,17999.35,17774.25,17956.6
NIFTY 50,12-01-2023,17920.85,17945.8,17761.65,17858.2
NIFTY 50,11-01-2023,17924.25,17976.35,17824.35,17895.7
NIFTY 50,10-01-2023,18121.3,18127.6,17856,17914.15
NIFTY 50,09-01-2023,17952.55,18141.4,17936.15,18101.2
NIFTY 50,06-01-2023,18008.05,18047.4,17795.55,17859.45
NIFTY 50,05-01-2023,18101.95,18120.3,17892.6,17992.15
NIFTY 50,04-01-2023,18230.65,18243,18020.6,18042.95
NIFTY 50,03-01-2023,18163.2,18251.95,18149.8,18232.55
NIFTY 50,02-01-2023,18131.7,18215.15,18086.5,18197.45
NIFTY 50,30-12-2022,18259.1,18265.25,18080.3,18105.3
NIFTY 50,29-12-2022,18045.7,18229.7,17992.8,18191
NIFTY 50,28-12-2022,18084.75,18173.1,18068.35,18122.5
NIFTY 50,27-12-2022,18089.8,18149.25,17967.45,18132.3
NIFTY 50,26-12-2022,17830.4,18084.1,17774.25,18014.6
NIFTY 50,23-12-2022,17977.65,18050.45,17779.5,17806.8
NIFTY 50,22-12-2022,18288.8,18318.75,18068.6,18127.35
NIFTY 50,21-12-2022,18435.15,18473.35,18162.75,18199.1
NIFTY 50,20-12-2022,18340.3,18404.9,18202.65,18385.3
NIFTY 50,19-12-2022,18288.1,18431.65,18244.55,18420.45
NIFTY 50,16-12-2022,18319.1,18440.95,18255.15,18269
NIFTY 50,15-12-2022,18614.4,18652.9,18387.7,18414.9
NIFTY 50,14-12-2022,18671.25,18696.1,18632.9,18660.3
NIFTY 50,13-12-2022,18524.4,18617.25,18490.2,18608
NIFTY 50,12-12-2022,18402.15,18521.55,18345.7,18497.15
NIFTY 50,09-12-2022,18662.4,18664.7,18410.1,18496.6
NIFTY 50,08-12-2022,18570.85,18625,18536.95,18609.35
NIFTY 50,07-12-2022,18638.85,18668.3,18528.4,18560.5
NIFTY 50,06-12-2022,18600.65,18654.9,18577.9,18642.75
NIFTY 50,05-12-2022,18719.55,18728.6,18591.35,18701.05
NIFTY 50,02-12-2022,18752.4,18781.95,18639.2,18696.1
NIFTY 50,01-12-2022,18871.95,18887.6,18778.2,18812.5
NIFTY 50,30-11-2022,18625.7,18816.05,18616.55,18758.35
NIFTY 50,29-11-2022,18552.45,18678.1,18552.15,18618.05
NIFTY 50,28-11-2022,18430.55,18614.25,18365.6,18562.75
NIFTY 50,25-11-2022,18528.45,18534.9,18445.1,18512.75
NIFTY 50,24-11-2022,18326.1,18529.7,18294.25,18484.1
NIFTY 50,23-11-2022,18325.2,18325.4,18246,18267.25
NIFTY 50,22-11-2022,18179.15,18261.85,18137.7,18244.2
NIFTY 50,21-11-2022,18246.4,18262.3,18133.35,18159.95
NIFTY 50,18-11-2022,18382.95,18394.6,18209.8,18307.65
NIFTY 50,17-11-2022,18358.7,18417.6,18312.95,18343.9
NIFTY 50,16-11-2022,18398.25,18442.15,18344.15,18409.65
NIFTY 50,15-11-2022,18362.75,18427.95,18282,18403.4
NIFTY 50,14-11-2022,18376.4,18399.45,18311.4,18329.15
NIFTY 50,11-11-2022,18272.35,18362.3,18259.35,18349.7
NIFTY 50,10-11-2022,18044.35,18103.1,17969.4,18028.2
NIFTY 50,09-11-2022,18288.25,18296.4,18117.5,18157
NIFTY 50,07-11-2022,18211.75,18255.5,18064.75,18202.8
NIFTY 50,04-11-2022,18053.4,18135.1,18017.15,18117.15
NIFTY 50,03-11-2022,17968.35,18106.3,17959.2,18052.7
NIFTY 50,02-11-2022,18177.9,18178.75,18048.65,18082.85
NIFTY 50,01-11-2022,18130.7,18175.8,18060.15,18145.4
NIFTY 50,31-10-2022,17910.2,18022.8,17899.9,18012.2
NIFTY 50,28-10-2022,17756.4,17838.9,17723.7,17786.8
NIFTY 50,27-10-2022,17771.4,17783.9,17654.5,17736.95
NIFTY 50,25-10-2022,17808.3,17811.5,17637,17656.35
NIFTY 50,24-10-2022,17736.35,17777.55,17707.4,17730.75
NIFTY 50,21-10-2022,17622.85,17670.15,17520.75,17576.3
NIFTY 50,20-10-2022,17423.1,17584.15,17421,17563.95
NIFTY 50,19-10-2022,17568.15,17607.6,17472.85,17512.25
NIFTY 50,18-10-2022,17438.75,17527.8,17434.05,17486.95
NIFTY 50,17-10-2022,17144.8,17328.55,17098.55,17311.8
NIFTY 50,14-10-2022,17322.3,17348.55,17169.75,17185.7
NIFTY 50,13-10-2022,17087.35,17112.35,16956.95,17014.35
NIFTY 50,12-10-2022,17025.55,17142.35,16960.05,17123.6
NIFTY 50,11-10-2022,17256.05,17261.8,16950.3,16983.55
NIFTY 50,10-10-2022,17094.35,17280.15,17064.7,17241
NIFTY 50,07-10-2022,17287.2,17337.35,17216.95,17314.65
NIFTY 50,06-10-2022,17379.25,17428.8,17315.65,17331.8
NIFTY 50,04-10-2022,17147.45,17287.3,17117.3,17274.3
NIFTY 50,03-10-2022,17102.1,17114.65,16855.55,16887.35
NIFTY 50,30-09-2022,16798.05,17187.1,16747.7,17094.35
NIFTY 50,29-09-2022,16993.6,17026.05,16788.6,16818.1
NIFTY 50,28-09-2022,16870.55,17037.6,16820.4,16858.6
NIFTY 50,27-09-2022,17110.9,17176.45,16942.35,17007.4
NIFTY 50,26-09-2022,17156.3,17196.4,16978.3,17016.3
NIFTY 50,23-09-2022,17593.85,17642.15,17291.65,17327.35
NIFTY 50,22-09-2022,17609.65,17722.75,17532.45,17629.8
NIFTY 50,21-09-2022,17766.35,17838.7,17663.6,17718.35
NIFTY 50,20-09-2022,17770.4,17919.3,17744.4,17816.25
NIFTY 50,19-09-2022,17540.65,17667.2,17429.7,17622.25
NIFTY 50,16-09-2022,17796.8,17820.05,17497.25,17530.85
NIFTY 50,15-09-2022,18046.35,18096.15,17861.5,17877.4
NIFTY 50,14-09-2022,17771.15,18091.55,17771.15,18003.75
NIFTY 50,13-09-2022,18044.45,18088.3,18015.45,18070.05
NIFTY 50,12-09-2022,17890.85,17980.55,17889.15,17936.35
NIFTY 50,09-09-2022,17923.35,17925.95,17786,17833.35
NIFTY 50,08-09-2022,17748.15,17807.65,17691.95,17798.75
NIFTY 50,07-09-2022,17519.4,17650.75,17484.3,17624.4
NIFTY 50,06-09-2022,17695.7,17764.65,17587.65,17655.6
NIFTY 50,05-09-2022,17546.45,17683.15,17540.35,17665.8
NIFTY 50,02-09-2022,17598.4,17643.85,17476.45,17539.45
NIFTY 50,01-09-2022,17485.7,17695.6,17468.45,17542.8
NIFTY 50,30-08-2022,17414.95,17777.65,17401.5,17759.3
NIFTY 50,29-08-2022,17188.65,17380.15,17166.2,17312.9
NIFTY 50,26-08-2022,17619.3,17685.85,17519.35,17558.9
NIFTY 50,25-08-2022,17679,17726.5,17487.45,17522.45
NIFTY 50,24-08-2022,17525.45,17623.65,17499.25,17604.95
NIFTY 50,23-08-2022,17357.35,17625.55,17345.2,17577.5
NIFTY 50,22-08-2022,17682.9,17690.05,17467.35,17490.7
NIFTY 50,19-08-2022,17966.55,17992.2,17710.75,17758.45
NIFTY 50,18-08-2022,17898.65,17968.45,17852.05,17956.5
NIFTY 50,17-08-2022,17868.15,17965.95,17833.35,17944.25
NIFTY 50,16-08-2022,17797.2,17839.1,17764.05,17825.25
NIFTY 50,12-08-2022,17659.65,17724.65,17597.85,17698.15
NIFTY 50,11-08-2022,17711.65,17719.3,17631.95,17659
NIFTY 50,10-08-2022,17566.1,17566.1,17442.8,17534.75
NIFTY 50,08-08-2022,17401.5,17548.8,17359.75,17525.1
NIFTY 50,05-08-2022,17423.65,17474.4,17348.75,17397.5
NIFTY 50,04-08-2022,17463.1,17490.7,17161.25,17382
NIFTY 50,03-08-2022,17349.25,17407.5,17225.85,17388.15
NIFTY 50,02-08-2022,17310.15,17390.15,17215.85,17345.45
NIFTY 50,01-08-2022,17243.2,17356.25,17154.8,17340.05
NIFTY 50,29-07-2022,17079.5,17172.8,17018.15,17158.25
NIFTY 50,28-07-2022,16774.85,16947.65,16746.25,16929.6
NIFTY 50,27-07-2022,16475.35,16653.45,16438.75,16641.8
NIFTY 50,26-07-2022,16632.9,16636.1,16463.3,16483.85
NIFTY 50,25-07-2022,16662.55,16706.05,16564.25,16631
NIFTY 50,22-07-2022,16661.25,16752.25,16610.9,16719.45
NIFTY 50,21-07-2022,16523.55,16626.95,16483.9,16605.25
NIFTY 50,20-07-2022,16562.8,16588,16490.95,16520.85
NIFTY 50,19-07-2022,16187.05,16359.5,16187.05,16340.55
NIFTY 50,18-07-2022,16151.4,16287.95,16142.2,16278.5
NIFTY 50,15-07-2022,16010.8,16066.95,15927.3,16049.2
NIFTY 50,14-07-2022,16018.85,16070.85,15858.2,15938.65
NIFTY 50,13-07-2022,16128.2,16140,15950.15,15966.65
NIFTY 50,12-07-2022,16126.2,16158.75,16031.15,16058.3
NIFTY 50,11-07-2022,16136.15,16248.55,16115.5,16216
NIFTY 50,08-07-2022,16273.65,16275.5,16157.9,16220.6
NIFTY 50,07-07-2022,16113.75,16150.5,16045.95,16132.9
NIFTY 50,06-07-2022,15818.2,16011.35,15800.9,15989.8
NIFTY 50,05-07-2022,15909.15,16025.75,15785.45,15810.85
NIFTY 50,04-07-2022,15710.5,15852.35,15661.8,15835.35
NIFTY 50,01-07-2022,15703.7,15793.95,15511.05,15752.05
NIFTY 50,30-06-2022,15774.5,15890,15728.85,15780.25
NIFTY 50,29-06-2022,15701.7,15861.6,15687.8,15799.1
NIFTY 50,28-06-2022,15757.45,15892.1,15710.15,15850.2
NIFTY 50,27-06-2022,15926.2,15927.45,15815.5,15832.05
NIFTY 50,24-06-2022,15657.4,15749.25,15619.45,15699.25
NIFTY 50,23-06-2022,15451.55,15628.45,15367.5,15556.65
NIFTY 50,22-06-2022,15545.65,15565.4,15385.95,15413.3
NIFTY 50,21-06-2022,15455.95,15707.25,15419.85,15638.8
NIFTY 50,20-06-2022,15334.5,15382.5,15191.1,15350.15
NIFTY 50,17-06-2022,15272.65,15400.4,15183.4,15293.5
NIFTY 50,16-06-2022,15832.25,15863.15,15335.1,15360.6
NIFTY 50,15-06-2022,15729.25,15783.65,15678.9,15692.15
NIFTY 50,14-06-2022,15674.25,15858,15659.45,15732.1
NIFTY 50,13-06-2022,15877.55,15886.15,15684,15774.4
NIFTY 50,10-06-2022,16283.95,16324.7,16172.6,16201.8
NIFTY 50,09-06-2022,16263.85,16492.8,16243.85,16478.1
NIFTY 50,08-06-2022,16474.95,16514.3,16293.35,16356.25
NIFTY 50,07-06-2022,16469.6,16487.25,16347.1,16416.35
NIFTY 50,06-06-2022,16530.7,16610.95,16444.55,16569.55
NIFTY 50,03-06-2022,16761.65,16793.85,16567.9,16584.3
NIFTY 50,02-06-2022,16481.65,16646.4,16443.05,16628
NIFTY 50,01-06-2022,16594.4,16649.2,16438.85,16522.75
NIFTY 50,31-05-2022,16578.45,16690.75,16521.9,16584.55
NIFTY 50,30-05-2022,16527.9,16695.5,16506.15,16661.4
NIFTY 50,27-05-2022,16296.6,16370.6,16221.95,16352.45
NIFTY 50,26-05-2022,16105,16204.45,15903.7,16170.15
NIFTY 50,25-05-2022,16196.35,16223.35,16006.95,16025.8
NIFTY 50,24-05-2022,16225.55,16262.8,16078.6,16125.15
NIFTY 50,23-05-2022,16290.95,16414.7,16185.75,16214.7
NIFTY 50,20-05-2022,16043.8,16283.05,16003.85,16266.15
NIFTY 50,19-05-2022,15917.4,15984.75,15775.2,15809.4
NIFTY 50,18-05-2022,16318.15,16399.8,16211.2,16240.3
NIFTY 50,17-05-2022,15912.6,16284.25,15900.8,16259.3
NIFTY 50,16-05-2022,15845.1,15977.95,15739.65,15842.3
NIFTY 50,13-05-2022,15977,16083.6,15740.85,15782.15
NIFTY 50,12-05-2022,16021.1,16041.95,15735.75,15808
NIFTY 50,11-05-2022,16270.05,16318.75,15992.6,16167.1
NIFTY 50,10-05-2022,16248.9,16404.55,16197.3,16240.05
NIFTY 50,09-05-2022,16227.7,16403.7,16142.1,16301.85
NIFTY 50,06-05-2022,16415.55,16484.2,16340.9,16411.25
NIFTY 50,05-05-2022,16854.75,16945.7,16651.85,16682.65
NIFTY 50,04-05-2022,17096.6,17132.85,16623.95,16677.6
NIFTY 50,02-05-2022,16924.45,17092.25,16917.25,17069.1
NIFTY 50,29-04-2022,17329.25,17377.65,17053.25,17102.55
NIFTY 50,28-04-2022,17189.5,17322.5,17071.05,17245.05
NIFTY 50,27-04-2022,17073.35,17110.7,16958.45,17038.4
NIFTY 50,26-04-2022,17121.3,17223.85,17064.45,17200.8
NIFTY 50,25-04-2022,17009.05,17054.3,16888.7,16953.95
NIFTY 50,22-04-2022,17242.75,17315.3,17149.2,17171.95
NIFTY 50,21-04-2022,17234.6,17414.7,17215.5,17392.6
NIFTY 50,20-04-2022,17045.25,17186.9,16978.95,17136.55
NIFTY 50,19-04-2022,17258.95,17275.65,16824.7,16958.65
NIFTY 50,18-04-2022,17183.45,17237.75,17067.85,17173.65
NIFTY 50,13-04-2022,17599.9,17663.65,17457.4,17475.65
NIFTY 50,12-04-2022,17584.85,17595.3,17442.35,17530.3
NIFTY 50,11-04-2022,17740.9,17779.05,17650.95,17674.95
NIFTY 50,08-04-2022,17698.15,17842.75,17600.55,17784.35
NIFTY 50,07-04-2022,17723.3,17787.5,17623.7,17639.55
NIFTY 50,06-04-2022,17842.75,17901,17779.85,17807.65
NIFTY 50,05-04-2022,18080.6,18095.45,17921.55,17957.4
NIFTY 50,04-04-2022,17809.1,18114.65,17791.4,18053.4
NIFTY 50,01-04-2022,17436.9,17703.7,17422.7,17670.45
NIFTY 50,31-03-2022,17519.2,17559.8,17435.2,17464.75
NIFTY 50,30-03-2022,17468.15,17522.5,17387.2,17498.25
NIFTY 50,29-03-2022,17297.2,17343.65,17235.7,17325.3
NIFTY 50,28-03-2022,17181.85,17235.1,17003.9,17222
NIFTY 50,25-03-2022,17289,17294.9,17076.55,17153
NIFTY 50,24-03-2022,17094.95,17291.75,17091.15,17222.75
NIFTY 50,23-03-2022,17405.05,17442.4,17199.6,17245.65
NIFTY 50,22-03-2022,17120.4,17334.4,17006.3,17315.5
NIFTY 50,21-03-2022,17329.5,17353.35,17096.4,17117.6
NIFTY 50,17-03-2022,17202.9,17344.6,17175.75,17287.05
NIFTY 50,16-03-2022,16876.65,16987.9,16837.85,16975.35
NIFTY 50,15-03-2022,16900.65,16927.75,16555,16663
NIFTY 50,14-03-2022,16633.7,16887.95,16606.5,16871.3
NIFTY 50,11-03-2022,16528.8,16694.4,16470.9,16630.45
NIFTY 50,10-03-2022,16757.1,16757.3,16447.9,16594.9
NIFTY 50,09-03-2022,16078,16418.05,15990,16345.35
NIFTY 50,08-03-2022,15747.75,16028.75,15671.45,16013.45
NIFTY 50,07-03-2022,15867.95,15944.6,15711.45,15863.15
NIFTY 50,04-03-2022,16339.45,16456,16133.8,16245.35
NIFTY 50,03-03-2022,16723.2,16768.95,16442.95,16498.05
NIFTY 50,02-03-2022,16593.1,16678.5,16478.65,16605.95
NIFTY 50,28-02-2022,16481.6,16815.9,16356.3,16793.9
NIFTY 50,25-02-2022,16515.65,16748.8,16478.3,16658.4
NIFTY 50,24-02-2022,16548.9,16705.25,16203.25,16247.95
NIFTY 50,23-02-2022,17194.5,17220.7,17027.85,17063.25
NIFTY 50,22-02-2022,16847.95,17148.55,16843.8,17092.2
NIFTY 50,21-02-2022,17192.25,17351.05,17070.7,17206.65
NIFTY 50,18-02-2022,17236.05,17380.8,17219.2,17276.3
NIFTY 50,17-02-2022,17396.55,17442.9,17235.85,17304.6
NIFTY 50,16-02-2022,17408.45,17490.6,17257.7,17322.2
NIFTY 50,15-02-2022,16933.25,17375,16839.25,17352.45
NIFTY 50,14-02-2022,17076.15,17099.5,16809.65,16842.8
NIFTY 50,11-02-2022,17451,17454.75,17303,17374.75
NIFTY 50,10-02-2022,17554.1,17639.45,17427.15,17605.85
NIFTY 50,09-02-2022,17370.1,17477.15,17339,17463.8
NIFTY 50,08-02-2022,17279.85,17306.45,17043.65,17266.75
NIFTY 50,07-02-2022,17456.3,17536.75,17119.4,17213.6
NIFTY 50,04-02-2022,17590.2,17617.8,17462.55,17516.3
NIFTY 50,03-02-2022,17767.75,17781.15,17511.15,17560.2
NIFTY 50,02-02-2022,17706.2,17794.6,17674.8,17780
NIFTY 50,01-02-2022,17529.45,17622.4,17244.55,17576.85
NIFTY 50,31-01-2022,17301.05,17410,17264.15,17339.85
NIFTY 50,28-01-2022,17208.3,17373.5,17077.1,17101.95
NIFTY 50,27-01-2022,17062,17182.5,16866.75,17110.15
NIFTY 50,25-01-2022,17001.55,17309.15,16836.8,17277.95
NIFTY 50,24-01-2022,17575.15,17599.4,16997.85,17149.1
NIFTY 50,21-01-2022,17613.7,17707.6,17485.85,17617.15
NIFTY 50,20-01-2022,17921,17943.7,17648.45,17757
NIFTY 50,19-01-2022,18129.2,18129.2,17884.9,17938.4
NIFTY 50,18-01-2022,18337.2,18350.95,18085.9,18113.05
NIFTY 50,17-01-2022,18235.65,18321.55,18228.75,18308.1
NIFTY 50,14-01-2022,18185,18286.95,18119.65,18255.75
NIFTY 50,13-01-2022,18257,18272.25,18163.8,18257.8
NIFTY 50,12-01-2022,18170.4,18227.95,18128.8,18212.35
NIFTY 50,11-01-2022,17997.75,18081.25,17964.4,18055.75
NIFTY 50,10-01-2022,17913.3,18017.45,17879.15,18003.3
NIFTY 50,07-01-2022,17797.6,17905,17704.55,17812.7
NIFTY 50,06-01-2022,17768.5,17797.95,17655.55,17745.9
NIFTY 50,05-01-2022,17820.1,17944.7,17748.85,17925.25
NIFTY 50,04-01-2022,17681.4,17827.6,17593.55,17805.25
NIFTY 50,03-01-2022,17387.15,17646.65,17383.3,17625.7
NIFTY 50,31-12-2021,17244.5,17400.8,17238.5,17354.05
NIFTY 50,30-12-2021,17201.45,17264.05,17146.35,17203.95
NIFTY 50,29-12-2021,17220.1,17285.95,17176.65,17213.6
NIFTY 50,28-12-2021,17177.6,17250.25,17161.15,17233.25
NIFTY 50,27-12-2021,16937.75,17112.05,16833.2,17086.25
NIFTY 50,24-12-2021,17149.5,17155.6,16909.6,17003.75
NIFTY 50,23-12-2021,17066.8,17118.65,17015.55,17072.6
NIFTY 50,22-12-2021,16865.55,16971,16819.5,16955.45
NIFTY 50,21-12-2021,16773.15,16936.4,16688.25,16770.85
NIFTY 50,20-12-2021,16824.25,16840.1,16410.2,16614.2
NIFTY 50,17-12-2021,17276,17298.15,16966.45,16985.2
NIFTY 50,16-12-2021,17373,17379.35,17184.95,17248.4
NIFTY 50,15-12-2021,17323.65,17351.2,17192.2,17221.4
NIFTY 50,14-12-2021,17283.2,17376.2,17225.8,17324.9
NIFTY 50,13-12-2021,17619.1,17639.5,17355.95,17368.25
NIFTY 50,10-12-2021,17476.05,17534.35,17405.25,17511.3
NIFTY 50,09-12-2021,17524.4,17543.25,17379.6,17516.85
NIFTY 50,08-12-2021,17315.25,17484.6,17308.95,17469.75
NIFTY 50,07-12-2021,17044.1,17251.65,16987.75,17176.7
NIFTY 50,06-12-2021,17209.05,17216.75,16891.7,16912.25
NIFTY 50,03-12-2021,17424.9,17489.8,17180.8,17196.7
NIFTY 50,02-12-2021,17183.2,17420.35,17149.3,17401.65
NIFTY 50,01-12-2021,17104.4,17213.05,17064.25,17166.9
NIFTY 50,30-11-2021,17051.15,17324.65,16931.4,16983.2
NIFTY 50,29-11-2021,17055.8,17160.7,16782.4,17053.95
NIFTY 50,26-11-2021,17338.75,17355.4,16985.7,17026.45
NIFTY 50,25-11-2021,17417.3,17564.35,17351.7,17536.25
NIFTY 50,24-11-2021,17550.05,17600.6,17354,17415.05
NIFTY 50,23-11-2021,17281.75,17553.7,17216.1,17503.35
NIFTY 50,22-11-2021,17796.25,17805.25,17280.45,17416.55
NIFTY 50,18-11-2021,17890.55,17945.6,17688.5,17764.8
NIFTY 50,17-11-2021,17939.35,18022.65,17879.25,17898.65
NIFTY 50,16-11-2021,18127.05,18132.65,17958.8,17999.2
NIFTY 50,15-11-2021,18140.95,18210.15,18071.3,18109.45
NIFTY 50,12-11-2021,17977.6,18123,17905.9,18102.75
NIFTY 50,11-11-2021,17967.45,17971.35,17798.2,17873.6
NIFTY 50,10-11-2021,17973.45,18061.25,17915,18017.2
NIFTY 50,09-11-2021,18084.35,18112.6,17983.05,18044.25
NIFTY 50,08-11-2021,18040.2,18087.8,17836.1,18068.55
NIFTY 50,04-11-2021,17935.05,17947.55,17900.6,17916.8
NIFTY 50,03-11-2021,17947.95,17988.75,17757.95,17829.2
NIFTY 50,02-11-2021,17970.9,18012.25,17847.6,17888.95
NIFTY 50,01-11-2021,17783.15,17954.1,17697.1,17929.65
NIFTY 50,29-10-2021,17833.05,17915.85,17613.1,17671.65
NIFTY 50,28-10-2021,18187.65,18190.7,17799.45,17857.25
NIFTY 50,27-10-2021,18295.85,18342.05,18167.9,18210.95
NIFTY 50,26-10-2021,18154.5,18310.45,18099.3,18268.4
NIFTY 50,25-10-2021,18229.5,18241.4,17968.5,18125.4
NIFTY 50,22-10-2021,18230.7,18314.25,18034.35,18114.9
NIFTY 50,21-10-2021,18382.7,18384.2,18048,18178.1
NIFTY 50,20-10-2021,18439.9,18458.3,18209.35,18266.6
NIFTY 50,19-10-2021,18602.35,18604.45,18377.7,18418.75
NIFTY 50,18-10-2021,18500.1,18543.15,18445.3,18477.05
NIFTY 50,14-10-2021,18272.85,18350.75,18248.7,18338.55
NIFTY 50,13-10-2021,18097.85,18197.8,18050.75,18161.75
NIFTY 50,12-10-2021,17915.8,18008.65,17864.95,17991.95
NIFTY 50,11-10-2021,17867.55,18041.95,17839.1,17945.95
NIFTY 50,08-10-2021,17886.85,17941.85,17840.35,17895.2
NIFTY 50,07-10-2021,17810.55,17857.55,17763.8,17790.35
NIFTY 50,06-10-2021,17861.5,17884.6,17613.15,17646
NIFTY 50,05-10-2021,17661.35,17833.45,17640.9,17822.3
NIFTY 50,04-10-2021,17615.55,17750.9,17581.35,17691.25
NIFTY 50,01-10-2021,17531.9,17557.15,17452.9,17532.05
